LotArea,MiscVal,GrLivArea,2ndFlrSF,1stFlrSF,Optimal_Cluster
8773.0,0.0,1600.0,684.0,916.0,2
6180.0,0.0,986.0,0.0,986.0,1
9600.0,0.0,1252.0,220.0,1032.0,1
6342.0,0.0,1020.0,240.0,780.0,1
9819.0,0.0,1567.0,0.0,1567.0,0
8731.0,0.0,1167.0,0.0,1167.0,1
7350.0,0.0,952.0,0.0,952.0,1
10304.0,0.0,1868.0,780.0,1088.0,2
9965.0,0.0,2828.0,1362.0,1466.0,5
9000.0,0.0,1006.0,0.0,1006.0,1
12180.0,0.0,924.0,252.0,672.0,1
6240.0,0.0,1576.0,534.0,1042.0,2
11200.0,0.0,1298.0,0.0,1298.0,1
12000.0,0.0,1564.0,704.0,860.0,2
5700.0,0.0,1111.0,539.0,572.0,2
9000.0,0.0,1482.0,650.0,832.0,2
8280.0,0.0,932.0,0.0,932.0,1
17755.0,0.0,1466.0,0.0,1466.0,0
14115.0,0.0,1811.0,0.0,1811.0,0
5890.0,0.0,816.0,0.0,816.0,1
13700.0,0.0,1820.0,918.0,902.0,2
10768.0,0.0,1437.0,0.0,1437.0,0
9350.0,0.0,1265.0,0.0,1265.0,1
5001.0,0.0,1314.0,0.0,1314.0,1
11932.0,0.0,1580.0,0.0,1580.0,0
9120.0,0.0,1876.0,933.0,943.0,2
2280.0,0.0,1456.0,601.0,855.0,2
14778.0,0.0,1640.0,0.0,1640.0,0
8724.0,0.0,894.0,0.0,894.0,1
12900.0,0.0,1258.0,0.0,1258.0,1
16157.0,0.0,1432.0,0.0,1432.0,0
9541.0,0.0,1502.0,0.0,1502.0,0
10475.0,0.0,1694.0,0.0,1694.0,0
10852.0,0.0,1671.0,712.0,959.0,2
13728.0,0.0,2108.0,872.0,1236.0,5
35760.0,0.0,3627.0,1796.0,1831.0,5
9880.0,0.0,1118.0,0.0,1118.0,1
9120.0,1400.0,1261.0,0.0,1261.0,1
4017.0,0.0,1250.0,625.0,625.0,2
18030.0,0.0,3086.0,971.0,1636.0,5
16560.0,0.0,2345.0,1175.0,1170.0,5
10678.0,0.0,2872.0,743.0,2129.0,5
6951.0,0.0,923.0,0.0,923.0,1
3950.0,0.0,1224.0,406.0,818.0,2
7681.0,0.0,1343.0,523.0,820.0,2
8335.0,0.0,1124.0,0.0,1124.0,1
11170.0,0.0,2514.0,1216.0,1298.0,5
5587.0,0.0,1652.0,0.0,1652.0,0
15623.0,0.0,4476.0,2065.0,2411.0,5
10800.0,0.0,1130.0,0.0,1130.0,1
35133.0,0.0,1572.0,0.0,1572.0,0
9738.0,0.0,1221.0,272.0,949.0,1
10615.0,0.0,1699.0,685.0,1014.0,2
12461.0,0.0,1624.0,0.0,1624.0,0
8935.0,0.0,1660.0,829.0,831.0,2
7500.0,0.0,1804.0,776.0,1028.0,2
32463.0,0.0,1622.0,0.0,1622.0,0
2645.0,0.0,1441.0,677.0,764.0,2
9600.0,0.0,1472.0,630.0,842.0,2
4500.0,0.0,1224.0,0.0,1224.0,1
9364.0,0.0,1352.0,689.0,663.0,2
8029.0,0.0,1456.0,728.0,728.0,2
14054.0,0.0,1863.0,984.0,879.0,2
8850.0,0.0,1690.0,875.0,815.0,2
9100.0,0.0,1212.0,0.0,1212.0,1
11235.0,0.0,1382.0,0.0,1382.0,0
9353.0,0.0,864.0,0.0,864.0,1
10400.0,0.0,1779.0,913.0,866.0,2
6000.0,0.0,1348.0,464.0,884.0,2
9750.0,0.0,1630.0,0.0,1630.0,0
10140.0,0.0,1074.0,0.0,1074.0,1
14684.0,0.0,2196.0,0.0,2196.0,0
8900.0,0.0,1056.0,0.0,1056.0,1
9135.0,0.0,1700.0,0.0,1700.0,0
7763.0,0.0,1283.0,0.0,1283.0,1
10182.0,0.0,1660.0,0.0,1660.0,0
11218.0,400.0,1845.0,790.0,1055.0,2
12134.0,0.0,1752.0,672.0,1080.0,2
9340.0,0.0,672.0,0.0,672.0,1
10246.0,0.0,960.0,0.0,960.0,1
10205.0,0.0,999.0,0.0,999.0,1
7094.0,0.0,894.0,0.0,894.0,1
8930.0,0.0,1902.0,584.0,1318.0,2
8640.0,0.0,1314.0,0.0,1314.0,1
6240.0,0.0,912.0,240.0,672.0,1
1680.0,0.0,1218.0,546.0,672.0,2
7800.0,0.0,912.0,0.0,912.0,1
8250.0,0.0,1211.0,0.0,1211.0,1
10496.0,0.0,1846.0,678.0,1168.0,2
10680.0,0.0,2136.0,0.0,2136.0,0
15384.0,0.0,1490.0,702.0,788.0,2
10482.0,0.0,1138.0,0.0,1138.0,1
14598.0,0.0,1933.0,1039.0,894.0,2
8872.0,0.0,912.0,0.0,912.0,1
8769.0,0.0,1702.0,0.0,1702.0,0
7910.0,0.0,1507.0,0.0,1507.0,0
18890.0,8300.0,2620.0,1259.0,1361.0,4
7728.0,0.0,1190.0,0.0,1190.0,1
9842.0,0.0,1224.0,0.0,1224.0,1
12160.0,0.0,1188.0,0.0,1188.0,1
8525.0,0.0,1964.0,940.0,1024.0,2
13132.0,0.0,1784.0,892.0,892.0,2
2628.0,0.0,1626.0,862.0,764.0,2
12393.0,0.0,1948.0,1101.0,847.0,2
13072.0,0.0,1141.0,0.0,1141.0,1
9037.0,0.0,1484.0,0.0,1484.0,0
8158.0,0.0,1768.0,884.0,884.0,2
9849.0,0.0,1689.0,0.0,1689.0,0
10625.0,0.0,1173.0,0.0,1173.0,1
13891.0,0.0,2076.0,0.0,2076.0,0
11435.0,0.0,1517.0,725.0,792.0,2
12090.0,0.0,1868.0,728.0,1140.0,2
8125.0,0.0,1553.0,797.0,756.0,2
12328.0,0.0,1034.0,0.0,1034.0,1
9600.0,0.0,2058.0,924.0,1134.0,5
7200.0,0.0,988.0,0.0,988.0,1
11160.0,0.0,2110.0,0.0,2110.0,0
3136.0,0.0,1405.0,0.0,1405.0,1
9858.0,600.0,874.0,0.0,874.0,1
17542.0,0.0,2167.0,651.0,1516.0,5
6931.0,0.0,1656.0,896.0,760.0,2
6240.0,0.0,1367.0,408.0,959.0,2
14303.0,0.0,1987.0,0.0,1987.0,0
4060.0,0.0,864.0,0.0,864.0,1
9587.0,0.0,1166.0,0.0,1166.0,1
9750.0,0.0,1054.0,0.0,1054.0,1
24682.0,0.0,1675.0,783.0,892.0,2
9600.0,0.0,1050.0,0.0,1050.0,1
11250.0,0.0,1788.0,684.0,1104.0,2
13515.0,0.0,1824.0,764.0,1060.0,2
4060.0,0.0,1337.0,0.0,1337.0,1
3735.0,0.0,1452.0,739.0,713.0,2
10120.0,0.0,1889.0,925.0,964.0,2
13214.0,0.0,2018.0,0.0,2018.0,0
14100.0,0.0,3447.0,1479.0,1968.0,5
11344.0,0.0,1524.0,650.0,874.0,2
23595.0,0.0,1524.0,192.0,1332.0,0
9156.0,0.0,1489.0,0.0,1489.0,0
13526.0,0.0,935.0,0.0,935.0,1
11512.0,0.0,1357.0,0.0,1357.0,0
5362.0,0.0,1250.0,589.0,661.0,2
11345.0,0.0,1920.0,992.0,928.0,2
12936.0,0.0,1395.0,660.0,735.0,2
17871.0,0.0,1724.0,0.0,1724.0,0
9473.0,0.0,2031.0,903.0,1128.0,5
7500.0,0.0,1128.0,430.0,698.0,2
9808.0,0.0,1573.0,0.0,1573.0,0
8049.0,0.0,1339.0,0.0,1339.0,1
8800.0,0.0,1040.0,0.0,1040.0,1
9400.0,0.0,1824.0,912.0,912.0,2
9638.0,0.0,2447.0,748.0,1699.0,5
6000.0,0.0,1412.0,587.0,825.0,2
9790.0,0.0,1328.0,0.0,1328.0,1
36500.0,0.0,1582.0,0.0,1582.0,0
5664.0,0.0,1659.0,0.0,1659.0,0
11065.0,0.0,1970.0,850.0,1120.0,2
14112.0,0.0,1152.0,0.0,1152.0,1
1680.0,0.0,1302.0,672.0,630.0,2
6600.0,0.0,2372.0,994.0,1378.0,5
10140.0,0.0,1664.0,832.0,832.0,2
8172.0,0.0,864.0,0.0,864.0,1
8400.0,0.0,1052.0,0.0,1052.0,1
8700.0,0.0,1128.0,0.0,1128.0,1
3675.0,0.0,1072.0,0.0,1072.0,1
63887.0,0.0,5642.0,950.0,4692.0,5
7500.0,0.0,1246.0,0.0,1246.0,1
10762.0,0.0,1983.0,978.0,1005.0,2
7500.0,0.0,1494.0,741.0,753.0,2
10120.0,0.0,2526.0,1323.0,1203.0,5
8688.0,0.0,1616.0,0.0,1616.0,0
3363.0,0.0,1708.0,732.0,976.0,2
13173.0,0.0,1652.0,0.0,1652.0,0
6955.0,0.0,1368.0,0.0,1368.0,1
8072.0,0.0,990.0,0.0,990.0,1
12000.0,0.0,1122.0,0.0,1122.0,1
7153.0,0.0,1294.0,0.0,1294.0,1
17500.0,0.0,1902.0,0.0,1902.0,0
8814.0,0.0,1274.0,0.0,1274.0,1
9572.0,0.0,2810.0,1357.0,1453.0,5
14774.0,0.0,2599.0,1177.0,1422.0,5
8190.0,0.0,948.0,0.0,948.0,1
11075.0,0.0,2112.0,1020.0,1092.0,5
10226.0,0.0,1630.0,0.0,1630.0,0
4230.0,0.0,1352.0,0.0,1352.0,1
14781.0,0.0,1787.0,0.0,1787.0,0
10215.0,0.0,948.0,0.0,948.0,1
8400.0,0.0,1478.0,0.0,1478.0,0
6627.0,0.0,720.0,0.0,720.0,1
10186.0,0.0,1923.0,862.0,1061.0,2
5330.0,0.0,708.0,0.0,708.0,1
9986.0,0.0,1795.0,0.0,1795.0,0
3636.0,0.0,796.0,0.0,796.0,1
4270.0,0.0,774.0,0.0,774.0,1
6600.0,0.0,816.0,0.0,816.0,1
10440.0,1150.0,2792.0,1208.0,1584.0,5
9084.0,0.0,1632.0,677.0,955.0,2
10000.0,0.0,1588.0,0.0,1588.0,0
10780.0,0.0,954.0,0.0,954.0,1
8877.0,0.0,816.0,0.0,816.0,1
7200.0,0.0,1360.0,557.0,803.0,2
2368.0,0.0,1365.0,600.0,765.0,2
9650.0,0.0,1334.0,0.0,1334.0,1
9246.0,0.0,1656.0,0.0,1656.0,0
4118.0,0.0,693.0,0.0,693.0,1
13450.0,0.0,1861.0,941.0,920.0,2
9560.0,0.0,864.0,0.0,864.0,1
8294.0,0.0,872.0,0.0,872.0,1
13695.0,0.0,1114.0,0.0,1114.0,1
9375.0,0.0,2169.0,885.0,1284.0,5
7558.0,0.0,1913.0,741.0,1172.0,2
11103.0,0.0,1456.0,728.0,728.0,2
6000.0,0.0,960.0,0.0,960.0,1
20781.0,0.0,2156.0,0.0,2156.0,0
15306.0,0.0,1776.0,0.0,1776.0,0
16196.0,0.0,1494.0,0.0,1494.0,0
5250.0,0.0,2358.0,1215.0,938.0,5
11643.0,0.0,2634.0,1296.0,1338.0,5
9247.0,0.0,1716.0,858.0,858.0,2
6000.0,0.0,1176.0,390.0,786.0,2
14720.0,0.0,3238.0,1185.0,2053.0,5
10316.0,0.0,1865.0,873.0,992.0,2
10192.0,0.0,1920.0,698.0,1222.0,2
9477.0,0.0,892.0,0.0,892.0,1
12537.0,0.0,1078.0,0.0,1078.0,1
2117.0,0.0,1573.0,804.0,769.0,2
16737.0,0.0,1980.0,0.0,1980.0,0
9842.0,0.0,2601.0,1611.0,990.0,5
16158.0,0.0,1530.0,0.0,1530.0,0
12513.0,0.0,1738.0,457.0,1281.0,2
8499.0,0.0,1412.0,796.0,616.0,2
3180.0,0.0,1200.0,600.0,520.0,2
7500.0,0.0,1674.0,860.0,814.0,2
9179.0,0.0,1790.0,908.0,882.0,2
2665.0,0.0,1475.0,550.0,925.0,2
4435.0,0.0,848.0,0.0,848.0,1
10635.0,0.0,1668.0,0.0,1668.0,0
5400.0,0.0,1374.0,534.0,840.0,2
9600.0,0.0,1661.0,0.0,1661.0,0
9750.0,0.0,2097.0,989.0,1108.0,5
11400.0,0.0,2633.0,0.0,2633.0,0
10625.0,0.0,1958.0,932.0,1026.0,2
10991.0,0.0,1571.0,0.0,1571.0,0
6292.0,0.0,790.0,0.0,790.0,1
10998.0,0.0,1604.0,620.0,984.0,2
1953.0,0.0,987.0,504.0,483.0,2
9735.0,0.0,1394.0,640.0,754.0,2
8212.0,0.0,864.0,0.0,864.0,1
12925.0,0.0,2117.0,0.0,2117.0,0
7200.0,0.0,1762.0,764.0,998.0,2
25339.0,0.0,1416.0,0.0,1416.0,0
9060.0,0.0,1258.0,560.0,698.0,2
5436.0,0.0,1154.0,358.0,796.0,1
16692.0,2000.0,2784.0,1392.0,1392.0,5
8520.0,0.0,2526.0,862.0,1664.0,5
14892.0,0.0,1746.0,0.0,1746.0,0
6000.0,0.0,1218.0,349.0,869.0,1
9100.0,0.0,1525.0,0.0,1525.0,0
8944.0,0.0,1584.0,0.0,1584.0,0
7838.0,0.0,900.0,0.0,900.0,1
10800.0,0.0,1912.0,691.0,1221.0,2
4045.0,0.0,1500.0,0.0,1500.0,0
12665.0,0.0,2482.0,1349.0,1133.0,5
57200.0,0.0,1687.0,0.0,1687.0,0
6120.0,0.0,1513.0,574.0,939.0,2
7200.0,0.0,1904.0,768.0,1136.0,2
6171.0,0.0,1608.0,448.0,1160.0,2
6000.0,0.0,1158.0,208.0,950.0,1
7415.0,0.0,1593.0,729.0,864.0,2
6762.0,0.0,1294.0,0.0,1294.0,1
15256.0,0.0,1464.0,0.0,1464.0,0
10410.0,0.0,1214.0,520.0,694.0,2
3842.0,0.0,1646.0,0.0,1646.0,0
8445.0,0.0,768.0,0.0,768.0,1
8780.0,0.0,833.0,0.0,833.0,1
7740.0,0.0,1363.0,622.0,741.0,2
20544.0,0.0,2093.0,857.0,1236.0,5
12420.0,0.0,1840.0,896.0,944.0,2
9600.0,0.0,1668.0,556.0,1112.0,2
7200.0,0.0,1040.0,0.0,1040.0,1
10994.0,0.0,1844.0,0.0,1844.0,0
13053.0,0.0,1848.0,795.0,1053.0,2
3635.0,0.0,1569.0,0.0,1569.0,0
11340.0,0.0,2290.0,1044.0,1246.0,5
16545.0,0.0,2450.0,1140.0,1310.0,5
9204.0,0.0,1144.0,0.0,1144.0,1
16381.0,0.0,1844.0,0.0,1844.0,0
11700.0,0.0,1416.0,708.0,708.0,2
4043.0,0.0,1069.0,0.0,1069.0,1
4435.0,0.0,848.0,0.0,848.0,1
19690.0,0.0,2201.0,626.0,1575.0,5
9503.0,0.0,1344.0,0.0,1344.0,1
10721.0,0.0,1252.0,0.0,1252.0,1
10944.0,0.0,2127.0,904.0,1223.0,5
10930.0,0.0,1558.0,510.0,1048.0,2
7200.0,0.0,804.0,0.0,804.0,1
12546.0,0.0,1440.0,0.0,1440.0,0
21930.0,0.0,1838.0,1104.0,734.0,2
4928.0,0.0,958.0,0.0,958.0,1
10800.0,0.0,968.0,0.0,968.0,1
10261.0,0.0,1792.0,830.0,962.0,2
17400.0,0.0,1126.0,0.0,1126.0,1
8400.0,0.0,1537.0,0.0,1537.0,0
9000.0,0.0,864.0,0.0,864.0,1
12444.0,0.0,1932.0,0.0,1932.0,0
7407.0,0.0,1236.0,0.0,1236.0,1
11584.0,0.0,1725.0,685.0,1040.0,2
11526.0,0.0,2555.0,748.0,1423.0,5
4426.0,0.0,848.0,0.0,848.0,1
11003.0,0.0,2007.0,981.0,1026.0,2
8854.0,0.0,952.0,0.0,952.0,1
8500.0,0.0,1422.0,0.0,1422.0,0
8400.0,0.0,913.0,0.0,913.0,1
26142.0,0.0,1188.0,0.0,1188.0,1
10000.0,0.0,2090.0,870.0,1220.0,5
11767.0,0.0,1346.0,550.0,796.0,2
1533.0,0.0,630.0,0.0,630.0,1
9000.0,0.0,1792.0,896.0,896.0,2
9262.0,0.0,1578.0,0.0,1578.0,0
3675.0,0.0,1072.0,0.0,1072.0,1
17217.0,0.0,1140.0,0.0,1140.0,1
7500.0,0.0,1221.0,0.0,1221.0,1
7917.0,0.0,1647.0,694.0,953.0,2
13175.0,0.0,2073.0,0.0,2073.0,0
9042.0,2500.0,2340.0,1152.0,1188.0,5
9717.0,0.0,1078.0,0.0,1078.0,1
9937.0,0.0,1256.0,0.0,1256.0,1
11622.0,0.0,896.0,0.0,896.0,1
14267.0,12500.0,1329.0,0.0,1329.0,4
13830.0,0.0,1629.0,701.0,928.0,2
9978.0,0.0,1604.0,678.0,926.0,2
5005.0,0.0,1280.0,0.0,1280.0,1
10000.0,0.0,1655.0,892.0,763.0,2
7980.0,500.0,1187.0,0.0,1187.0,1
8402.0,0.0,1465.0,676.0,789.0,2
10176.0,0.0,1341.0,0.0,1341.0,1
8400.0,0.0,882.0,0.0,882.0,1
5858.0,0.0,1337.0,0.0,1337.0,1
1680.0,0.0,987.0,504.0,483.0,2
1680.0,0.0,1092.0,567.0,525.0,2
2280.0,0.0,1456.0,601.0,855.0,2
2280.0,0.0,836.0,0.0,836.0,1
12858.0,0.0,2334.0,707.0,1627.0,5
12883.0,0.0,1544.0,0.0,1544.0,0
11520.0,0.0,1698.0,0.0,1698.0,0
14122.0,0.0,1822.0,0.0,1822.0,0
14300.0,0.0,2696.0,0.0,2696.0,0
13650.0,0.0,2250.0,563.0,1687.0,5
7132.0,0.0,1370.0,0.0,1370.0,1
18494.0,0.0,1324.0,0.0,1324.0,0
3203.0,0.0,1145.0,0.0,1145.0,1
13300.0,0.0,1374.0,630.0,744.0,2
8577.0,0.0,1733.0,886.0,847.0,2
17433.0,0.0,2475.0,830.0,1645.0,5
8987.0,0.0,1595.0,0.0,1595.0,0
9215.0,0.0,1218.0,0.0,1218.0,1
10440.0,0.0,1468.0,0.0,1468.0,0
11920.0,0.0,1659.0,828.0,831.0,2
9800.0,0.0,1012.0,0.0,1012.0,1
15410.0,0.0,1494.0,0.0,1494.0,0
13143.0,0.0,2349.0,1098.0,1251.0,5
11134.0,0.0,2225.0,823.0,1402.0,5
4835.0,0.0,1488.0,0.0,1488.0,0
3515.0,0.0,1680.0,840.0,840.0,2
3215.0,0.0,1200.0,600.0,600.0,2
2544.0,0.0,1200.0,600.0,600.0,2
2544.0,0.0,1236.0,636.0,600.0,2
2980.0,0.0,1512.0,756.0,756.0,2
2403.0,0.0,1080.0,550.0,530.0,2
12853.0,0.0,1418.0,0.0,1418.0,0
7379.0,0.0,1848.0,873.0,975.0,2
8000.0,0.0,1492.0,0.0,1492.0,0
10456.0,0.0,1829.0,0.0,1829.0,0
10791.0,0.0,2495.0,1215.0,1280.0,5
18837.0,0.0,1891.0,604.0,1287.0,5
9600.0,0.0,1645.0,715.0,930.0,2
9600.0,0.0,1232.0,0.0,1232.0,1
9900.0,0.0,1209.0,0.0,1209.0,1
9680.0,0.0,1510.0,0.0,1510.0,0
10600.0,0.0,1775.0,644.0,1131.0,2
13260.0,0.0,1728.0,0.0,1728.0,0
9724.0,0.0,2461.0,532.0,1929.0,5
17360.0,0.0,1556.0,537.0,1019.0,2
11380.0,1500.0,1128.0,0.0,1128.0,1
8267.0,0.0,1604.0,0.0,1604.0,0
8197.0,300.0,1480.0,0.0,1480.0,0
8050.0,0.0,1143.0,0.0,1143.0,1
10725.0,0.0,1206.0,0.0,1206.0,1
10032.0,0.0,1580.0,0.0,1580.0,0
8382.0,0.0,1337.0,505.0,832.0,2
10950.0,0.0,1064.0,0.0,1064.0,1
10895.0,0.0,972.0,0.0,972.0,1
13587.0,0.0,988.0,0.0,988.0,1
7898.0,0.0,985.0,0.0,985.0,1
8064.0,0.0,1224.0,408.0,816.0,2
7635.0,0.0,1175.0,0.0,1175.0,1
9760.0,0.0,1395.0,0.0,1395.0,0
4800.0,0.0,1844.0,687.0,1157.0,2
4485.0,0.0,936.0,0.0,936.0,1
5805.0,0.0,1347.0,0.0,1347.0,1
6900.0,0.0,1251.0,424.0,827.0,2
11851.0,0.0,1633.0,606.0,1027.0,2
8239.0,0.0,1245.0,185.0,1060.0,1
9656.0,0.0,832.0,0.0,832.0,1
9600.0,0.0,1566.0,636.0,930.0,2
9000.0,0.0,2268.0,1111.0,1157.0,5
9045.0,0.0,2256.0,1128.0,1128.0,5
10560.0,0.0,1470.0,602.0,868.0,2
5830.0,0.0,1612.0,582.0,1030.0,2
7793.0,0.0,2068.0,908.0,1160.0,5
5000.0,0.0,765.0,0.0,765.0,1
6000.0,0.0,1132.0,524.0,608.0,2
6000.0,0.0,1196.0,348.0,848.0,1
6360.0,0.0,1453.0,498.0,955.0,2
6000.0,0.0,1416.0,636.0,780.0,2
6240.0,0.0,1040.0,492.0,548.0,2
6240.0,0.0,1536.0,608.0,928.0,2
6120.0,0.0,1068.0,0.0,1068.0,1
8094.0,0.0,1962.0,1074.0,888.0,2
12900.0,0.0,1560.0,780.0,780.0,2
3068.0,0.0,1324.0,662.0,662.0,2
15263.0,0.0,1675.0,0.0,1675.0,0
10632.0,0.0,1224.0,499.0,725.0,2
9900.0,0.0,1392.0,180.0,1212.0,1
6001.0,0.0,919.0,319.0,600.0,1
6449.0,0.0,1884.0,942.0,942.0,2
6048.0,0.0,1680.0,744.0,936.0,2
10773.0,0.0,1832.0,0.0,1832.0,0
7800.0,0.0,892.0,0.0,892.0,1
7832.0,0.0,864.0,0.0,864.0,1
7424.0,0.0,1373.0,0.0,1373.0,1
11227.0,0.0,1440.0,720.0,720.0,2
20062.0,0.0,1483.0,0.0,1483.0,0
9259.0,0.0,756.0,0.0,756.0,1
17082.0,0.0,1981.0,864.0,1117.0,5
18600.0,450.0,1610.0,558.0,1052.0,2
11479.0,0.0,1074.0,0.0,1074.0,1
9350.0,0.0,1531.0,0.0,1169.0,1
9525.0,0.0,1172.0,0.0,1172.0,1
17485.0,0.0,1508.0,0.0,1508.0,0
11200.0,0.0,1298.0,0.0,1298.0,1
11980.0,0.0,1433.0,0.0,1433.0,0
12361.0,0.0,1802.0,838.0,964.0,2
7360.0,0.0,1222.0,0.0,1222.0,1
14235.0,0.0,1445.0,614.0,831.0,2
11105.0,0.0,965.0,0.0,965.0,1
9337.0,0.0,1692.0,800.0,892.0,2
15240.0,0.0,1026.0,0.0,1026.0,1
7480.0,0.0,876.0,0.0,876.0,1
10389.0,0.0,1978.0,0.0,1978.0,0
9375.0,0.0,2098.0,1054.0,1044.0,5
4435.0,0.0,848.0,0.0,848.0,1
8777.0,0.0,640.0,0.0,640.0,1
8842.0,0.0,992.0,0.0,992.0,1
10044.0,0.0,1196.0,0.0,1196.0,1
11792.0,0.0,1120.0,328.0,792.0,1
6305.0,0.0,1096.0,0.0,1096.0,1
6410.0,0.0,960.0,0.0,960.0,1
4853.0,0.0,1296.0,0.0,1296.0,1
7890.0,0.0,856.0,0.0,856.0,1
7200.0,500.0,2650.0,1788.0,862.0,5
9839.0,0.0,1666.0,772.0,894.0,2
10452.0,0.0,2133.0,908.0,1225.0,5
15600.0,0.0,2177.0,1075.0,1102.0,5
19645.0,0.0,1652.0,756.0,896.0,2
3907.0,0.0,1034.0,0.0,1034.0,1
3907.0,0.0,1191.0,0.0,1191.0,1
8154.0,0.0,540.0,0.0,540.0,1
9140.0,0.0,1107.0,380.0,727.0,1
8712.0,0.0,952.0,0.0,952.0,1
3811.0,0.0,1646.0,0.0,1646.0,0
11050.0,0.0,1916.0,880.0,1036.0,2
9620.0,80.0,1285.0,0.0,1285.0,1
12760.0,0.0,2048.0,0.0,2048.0,0
11896.0,0.0,1346.0,0.0,1346.0,1
9803.0,0.0,1214.0,0.0,1214.0,1
9802.0,0.0,1444.0,700.0,744.0,2
15300.0,0.0,1264.0,0.0,1264.0,1
10114.0,0.0,1430.0,0.0,1430.0,0
11875.0,0.0,1344.0,0.0,1344.0,1
2394.0,0.0,945.0,0.0,945.0,1
1476.0,0.0,1092.0,546.0,546.0,2
1900.0,0.0,1092.0,546.0,546.0,2
1890.0,0.0,1092.0,546.0,546.0,2
6953.0,0.0,874.0,0.0,874.0,1
12887.0,0.0,833.0,0.0,833.0,1
7700.0,600.0,2432.0,1216.0,1216.0,5
10475.0,0.0,1274.0,650.0,624.0,2
10544.0,0.0,1479.0,615.0,864.0,2
9892.0,0.0,1803.0,0.0,1803.0,0
12961.0,0.0,1797.0,645.0,1152.0,2
13008.0,0.0,882.0,0.0,882.0,1
10200.0,0.0,1434.0,0.0,1434.0,0
10179.0,0.0,1608.0,663.0,945.0,2
11792.0,0.0,2283.0,1275.0,1008.0,5
8400.0,490.0,1628.0,670.0,958.0,2
7296.0,0.0,2522.0,0.0,2522.0,0
7380.0,0.0,1478.0,0.0,1478.0,0
8013.0,0.0,1734.0,0.0,1734.0,0
8923.0,0.0,1382.0,631.0,751.0,2
7500.0,0.0,1636.0,684.0,952.0,2
8803.0,0.0,1516.0,809.0,707.0,2
7250.0,0.0,1190.0,0.0,1190.0,1
11900.0,0.0,1934.0,988.0,946.0,2
13250.0,0.0,2050.0,896.0,1154.0,5
10928.0,0.0,1671.0,0.0,1671.0,0
12388.0,0.0,2673.0,1134.0,1539.0,5
11088.0,0.0,1707.0,0.0,1707.0,0
7000.0,0.0,1884.0,868.0,1016.0,2
7500.0,0.0,1874.0,816.0,1058.0,2
8470.0,0.0,1811.0,839.0,972.0,2
9373.0,0.0,1621.0,0.0,1621.0,0
10140.0,0.0,1116.0,0.0,1116.0,1
11050.0,0.0,1193.0,0.0,1193.0,1
7830.0,0.0,1180.0,0.0,1180.0,1
8510.0,0.0,1050.0,0.0,1050.0,1
7038.0,0.0,864.0,0.0,864.0,1
9000.0,0.0,864.0,0.0,864.0,1
1680.0,0.0,987.0,504.0,483.0,2
1680.0,0.0,987.0,504.0,483.0,2
2308.0,0.0,1548.0,744.0,804.0,2
2280.0,0.0,1055.0,0.0,1055.0,1
2349.0,0.0,1456.0,601.0,855.0,2
2364.0,0.0,1548.0,744.0,804.0,2
2364.0,0.0,1456.0,601.0,855.0,2
2104.0,0.0,836.0,0.0,836.0,1
10710.0,1200.0,1120.0,0.0,1120.0,1
14257.0,0.0,2772.0,978.0,1794.0,5
12350.0,0.0,2690.0,1325.0,1365.0,5
12350.0,0.0,2020.0,0.0,2020.0,0
13693.0,0.0,2674.0,0.0,2674.0,0
11578.0,0.0,1736.0,0.0,1736.0,0
16870.0,0.0,1782.0,0.0,1782.0,0
23303.0,0.0,2520.0,1012.0,1508.0,5
10367.0,0.0,1743.0,0.0,1743.0,0
10872.0,0.0,1531.0,0.0,1531.0,0
13514.0,0.0,1808.0,0.0,1808.0,0
12878.0,0.0,1760.0,0.0,1760.0,0
15274.0,0.0,2452.0,0.0,2452.0,0
13262.0,0.0,2400.0,1295.0,1105.0,5
9658.0,0.0,1606.0,0.0,1606.0,0
6904.0,0.0,1358.0,0.0,1358.0,1
5122.0,0.0,1306.0,0.0,1306.0,1
10307.0,0.0,1358.0,0.0,1358.0,1
14836.0,0.0,2492.0,0.0,2492.0,0
15262.0,0.0,2200.0,0.0,2200.0,0
7390.0,0.0,1884.0,0.0,1884.0,0
6472.0,0.0,1456.0,0.0,1456.0,0
16770.0,0.0,1712.0,0.0,1712.0,0
3480.0,0.0,1405.0,0.0,1405.0,1
10928.0,0.0,1456.0,728.0,728.0,2
8918.0,0.0,1490.0,745.0,745.0,2
3182.0,0.0,1220.0,0.0,1220.0,1
9434.0,0.0,1374.0,630.0,744.0,2
7984.0,0.0,1630.0,762.0,868.0,2
10125.0,0.0,1594.0,748.0,846.0,2
8965.0,0.0,1489.0,683.0,806.0,2
8174.0,0.0,1342.0,644.0,698.0,2
12891.0,0.0,2004.0,1126.0,878.0,2
9734.0,0.0,1374.0,630.0,744.0,2
8433.0,0.0,1514.0,695.0,819.0,2
7750.0,0.0,1430.0,656.0,774.0,2
15896.0,0.0,2312.0,1089.0,1223.0,5
7848.0,0.0,1430.0,656.0,774.0,2
12720.0,0.0,2687.0,1221.0,1466.0,5
10750.0,0.0,2063.0,0.0,2063.0,0
9085.0,0.0,2061.0,967.0,1094.0,5
11692.0,0.0,2232.0,1017.0,1215.0,5
11194.0,0.0,1696.0,0.0,1696.0,0
10206.0,0.0,1658.0,0.0,1658.0,0
